"HP_ACCT","SKU","PARTNO","DEAL_NAME","PRODUCT_NAME","BRMPACKAGEID","STATUS","QUANTITY","PURCHASE_START_DATE","PURCHASE_END_DATE","CYCLE_START_DATE","CYCLE_END_DATE","CREATED_DATE","MRC_PARTNER_PRICE","MRC_EU_PRICE","ONETIME_PARTNER_PRICE","ONETIME_EU_PRICE"
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Min_Cvt:0","10549104343-4536205",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:15,30-OCT-2020 07:00:00,25-MAR-2021 10:41:15,30-OCT-2020 13:25:44,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::200219:MRC:Service_Line:18","10549104343-4536206",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:45,0,25.99,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Reg_Fee:1","10549104343-4536206",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:45,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Reg_Fee2:1","10549104343-4536206",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:15,30-OCT-2020 07:00:00,25-MAR-2021 10:41:15,30-OCT-2020 13:25:45,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Reg_Fee3:1","10549104343-4536206",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:45,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:LINE_TAX:0","10549104343-4536206",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:45,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:LINE_TAX:1","10549104343-4536206",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:45,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Min_Cvt:0","10549104343-4536206",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:45,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::200219:MRC:Service_Line:18","10549104343-4536207",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:13,30-OCT-2020 07:00:00,25-MAR-2021 10:41:13,30-OCT-2020 13:25:46,0,25.99,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Reg_Fee:1","10549104343-4536207",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:46,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Reg_Fee2:1","10549104343-4536207",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:13,30-OCT-2020 07:00:00,25-MAR-2021 10:41:13,30-OCT-2020 13:25:46,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Reg_Fee3:1","10549104343-4536207",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:46,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:LINE_TAX:0","10549104343-4536207",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:46,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:LINE_TAX:1","10549104343-4536207",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:13,30-OCT-2020 07:00:00,25-MAR-2021 10:41:13,30-OCT-2020 13:25:46,0,0,0,0
"1708418","VOPT000001","UN013R","1:::200219:ACCT:0:VOICE_ADD_ON","1:::200219:MRC:VOICE_ADD_ON:0","10549104343-4537234",3,1,30-OCT-2020 07:00:00,27-JAN-2021 11:20:10,30-OCT-2020 07:00:00,27-JAN-2021 11:20:10,30-OCT-2020 15:41:58,0,4.49,0,0
"1708418","VNMBR03101","UN230R","1:::040120:ACCT:7:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:7","10549104343-4535993",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:25,29-NOV-2020 08:00:00,25-MAR-2021 10:41:25,30-OCT-2020 09:32:19,0,1.99,0,0
"1708418","VNMBR03101","UN230R","1:::040120:ACCT:7:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:7","10549104343-4535994",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:24,30-OCT-2020 07:00:00,25-MAR-2021 10:41:24,30-OCT-2020 09:32:20,0,1.99,0,0
"1708418","VNMBR03101","UN230R","1:::040120:ACCT:7:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:7","10549104343-4535995",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:24,29-NOV-2020 08:00:00,25-MAR-2021 10:41:24,30-OCT-2020 09:32:21,0,1.99,0,0
"1708418","VNMBR02101","UN210R","1:::040120:ACCT:6:Add_On_Nbr","1:::040120:MRC:Add_On_Nbr:6","10549104343-4536000",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:23,30-OCT-2020 07:00:00,25-MAR-2021 10:41:23,30-OCT-2020 09:36:09,0,3.99,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Min_Cvt:0","10549104343-4536207",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 07:00:00,25-MAR-2021 10:41:14,30-OCT-2020 13:25:46,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::200219:MRC:Service_Line:18","10549104343-4536208",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:13,30-OCT-2020 07:00:00,25-MAR-2021 10:41:13,30-OCT-2020 13:25:47,0,25.99,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Reg_Fee:1","10549104343-4536208",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 13:25:47,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Reg_Fee2:1","10549104343-4536208",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 13:25:47,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Reg_Fee3:1","10549104343-4536208",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 13:25:47,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:LINE_TAX:0","10549104343-4536208",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 13:25:47,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:LINE_TAX:1","10549104343-4536208",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 13:25:47,0,0,0,0
"1708418","VUSR000016","UN188R","1:::200219:ACCT:18:Service_Line","1:::151016:MRC:Min_Cvt:0","10549104343-4536208",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 13:25:47,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10549104343-4536209",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 13:25:50,0,31.99,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10549104343-4536209",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 13:25:50,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10549104343-4536209",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 13:25:50,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10549104343-4536209",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 13:25:50,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10549104343-4536209",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 13:25:50,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10549104343-4536209",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 13:25:50,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10549104343-4536209",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 07:00:00,25-MAR-2021 10:41:12,30-OCT-2020 13:25:50,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10549104343-4536210",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 13:25:51,0,31.99,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10549104343-4536210",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 13:25:51,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10549104343-4536210",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 07:00:00,25-MAR-2021 10:41:11,30-OCT-2020 13:25:51,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10549104343-4536210",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 13:25:51,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10549104343-4536210",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 13:25:51,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10549104343-4536210",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 13:25:51,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10549104343-4536210",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 13:25:51,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10549104343-4536211",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 13:25:52,0,31.99,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10549104343-4536211",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 13:25:52,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10549104343-4536211",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 13:25:52,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10549104343-4536211",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 13:25:52,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10549104343-4536211",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 13:25:52,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10549104343-4536211",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 13:25:52,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10549104343-4536211",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 07:00:00,25-MAR-2021 10:41:10,30-OCT-2020 13:25:52,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10549104343-4536212",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:08,30-OCT-2020 07:00:00,25-MAR-2021 10:41:08,30-OCT-2020 13:25:53,0,31.99,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10549104343-4536212",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 13:25:53,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10549104343-4536212",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 13:25:53,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10549104343-4536212",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:08,30-OCT-2020 07:00:00,25-MAR-2021 10:41:08,30-OCT-2020 13:25:53,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10549104343-4536212",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 13:25:53,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10549104343-4536212",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:08,30-OCT-2020 07:00:00,25-MAR-2021 10:41:08,30-OCT-2020 13:25:53,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Min_Cvt:0","10549104343-4536212",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 07:00:00,25-MAR-2021 10:41:09,30-OCT-2020 13:25:53,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::200219:MRC:Service_Line:19","10549104343-4536213",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 13:25:54,0,31.99,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee:1","10549104343-4536213",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 13:25:54,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee2:1","10549104343-4536213",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 13:25:54,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:Reg_Fee3:1","10549104343-4536213",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 13:25:54,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:0","10549104343-4536213",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 13:25:54,0,0,0,0
"1708418","VUSR000017","UN189R","1:::200219:ACCT:19:Service_Line","1:::151016:MRC:LINE_TAX:1","10549104343-4536213",3,1,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 07:00:00,25-MAR-2021 10:41:17,30-OCT-2020 13:25:54,0,0,0,0
"1708418","VOPT000015","UN026R","1:::200219:ACCT:2:VOICE_ADD_ON","1:::200219:MRC:VOICE_ADD_ON:2","10549104343-4815985",3,1,27-JAN-2021 08:00:00,16-FEB-2021 13:27:26,26-JUL-2021 07:00:00,16-FEB-2021 13:27:26,27-JAN-2021 11:18:39,0,3.99,0,0
"1708418","VUSR000006","UN007R","1:::151016:ACCT:2:Service_Line","1:::151016:MRC:Service_Line:2","10549104343-4816005",3,1,27-JAN-2021 08:00:00,02-FEB-2021 15:43:28,27-JAN-2021 08:00:00,02-FEB-2021 15:43:28,27-JAN-2021 12:38:40,0,5.49,0,0
"1708418","VUSR000006","UN007R","1:::151016:ACCT:2:Service_Line","1:::151016:MRC:Reg_Fee:1","10549104343-4816005",3,1,27-JAN-2021 08:00:00,02-FEB-2021 15:43:29,27-JAN-2021 08:00:00,02-FEB-2021 15:43:29,27-JAN-2021 12:38:40,0,0,0,0
"1708418","VUSR000006","UN007R","1:::151016:ACCT:2:Service_Line","1:::151016:MRC:Reg_Fee2:1","10549104343-4816005",3,1,27-JAN-2021 08:00:00,02-FEB-2021 15:43:28,27-JAN-2021 08:00:00,02-FEB-2021 15:43:28,27-JAN-2021 12:38:40,0,0,0,0
"1708418","VUSR000006","UN007R","1:::151016:ACCT:2:Service_Line","1:::151016:MRC:Reg_Fee3:1","10549104343-4816005",3,1,27-JAN-2021 08:00:00,02-FEB-2021 15:43:28,27-JAN-2021 08:00:00,02-FEB-2021 15:43:28,27-JAN-2021 12:38:40,0,0,0,0
"1708418","VUSR000006","UN007R","1:::151016:ACCT:2:Service_Line","1:::151016:MRC:LINE_TAX:0","10549104343-4816005",3,1,27-JAN-2021 08:00:00,02-FEB-2021 15:43:30,27-JAN-2021 08:00:00,02-FEB-2021 15:43:30,27-JAN-2021 12:38:40,0,0,0,0
"1708418","VUSR000006","UN007R","1:::151016:ACCT:2:Service_Line","1:::151016:MRC:LINE_TAX:1","10549104343-4816005",3,1,27-JAN-2021 08:00:00,02-FEB-2021 15:43:28,27-JAN-2021 08:00:00,02-FEB-2021 15:43:28,27-JAN-2021 12:38:40,0,0,0,0
"1708418","VOPT000010","UN021R","1:::151016:ACCT:0:Office","1:::151016:MRC:Office:0","10549104343-4821735",3,1,28-JAN-2021 08:00:00,16-FEB-2021 12:33:04,27-JUL-2021 07:00:00,16-FEB-2021 12:33:04,28-JAN-2021 15:45:45,0,4.99,0,0
"1708418","VOPT000010","UN021R","1:::151016:ACCT:0:Office","1:::151016:MRC:Min_Cvt:0","10549104343-4821735",3,1,28-JAN-2021 08:00:00,16-FEB-2021 12:33:05,27-JUL-2021 07:00:00,16-FEB-2021 12:33:05,28-JAN-2021 15:45:45,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_APP:0","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CONTACTCENTER_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_WEBCHAT_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_EMAIL_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_SMS_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_CHANNEL_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_MANAGER_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_CHANNEL_FLD:1:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_SCREENRECORDING_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_RECORDING_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_TF_MIN_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 07:00:00,24-MAR-2021 17:29:00,30-OCT-2020 18:11:41,0,0,0,0
"1708419","CCPACK0000","CC010R","1:::101119:ACCT:0:CC_APP","1:::101119:MRC:CC_LD_MIN_FLD:0:1","10550076458-4539397",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 07:00:00,24-MAR-2021 17:28:58,30-OCT-2020 18:11:41,0,0,0,0
"1708419","VTFCR00202","UN224R","1:::040120:ACCT:8:TF_CREDIT","1:::040120:MRC:TF_CREDIT:8","10550076458-4539399",3,1,30-OCT-2020 07:00:00,20-JAN-2021 15:05:27,30-OCT-2020 07:00:00,20-JAN-2021 15:05:27,30-OCT-2020 18:12:04,0,50,0,0
"1708419","CCAG000004","CC002AN","1:::101119:ACCT:4:CONTACTCENTER","1:::101119:ACT:CONTACTCENTER:4","10550076458-4539408",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:46,30-OCT-2020 07:00:00,24-MAR-2021 17:28:46,30-OCT-2020 18:12:50,0,0,-4.5,84.99
"1708419","CCAG000004","CC002AN","1:::101119:ACCT:4:CONTACTCENTER","1:::101119:ACT:CONTACTCENTER:4","10550076458-4539410",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:45,30-OCT-2020 07:00:00,24-MAR-2021 17:28:45,30-OCT-2020 18:12:51,0,0,-4.5,84.99
"1708419","CCAG000002","CC002LR","1:::101119:ACCT:2:CONTACTCENTER","1:::101119:MRC:CONTACTCENTER:2","10550076458-4539411",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:28,30-OCT-2020 07:00:00,24-MAR-2021 17:28:28,30-OCT-2020 18:12:52,0,82.99,0,0
"1708419","CCAG000002","CC002LR","1:::101119:ACCT:2:CONTACTCENTER","1:::101119:MRC:CONTACTCENTER_CTR:0:1","10550076458-4539411",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:28,30-OCT-2020 07:00:00,24-MAR-2021 17:28:28,30-OCT-2020 18:12:52,0,0,0,0
"1708419","CCAG000002","CC002LR","1:::101119:ACCT:2:CONTACTCENTER","1:::101119:MRC:CONTACTCENTER:2","10550076458-4539412",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:55,30-OCT-2020 07:00:00,24-MAR-2021 17:28:55,30-OCT-2020 18:12:53,0,82.99,0,0
"1708419","CCAG000002","CC002LR","1:::101119:ACCT:2:CONTACTCENTER","1:::101119:MRC:CONTACTCENTER_CTR:0:1","10550076458-4539412",3,1,30-OCT-2020 07:00:00,24-MAR-2021 17:28:55,30-OCT-2020 07:00:00,24-MAR-2021 17:28:55,30-OCT-2020 18:12:53,0,0,0,0
